timestamp(ms),ECG_comp,Detected_R_wave,Pace,ECG_amp,
"1742503230.159",,,"0",,
"1742503230.16",,,,"2.17",
"1742503230.161","0",,,,
"1742503230.163",,"0",,,
"1742503230.164",,,"0",,
"1742503230.165",,,,"2.18",
"1742503230.167","0",,,,
"1742503230.168",,"0",,,
"1742503230.169",,,"0",,
"1742503230.17",,,,"2.17",
"1742503230.172","0",,,,
"1742503230.173",,"0",,,
"1742503230.174",,,"0",,
"1742503230.175",,,,"2.18",
"1742503230.177","0",,,,
"1742503230.179",,"0","0",,
"1742503230.181",,,,"2.18",
"1742503230.182","0",,,,
"1742503230.184",,"0",,,
"1742503230.185",,,"0",,
"1742503230.186",,,,"2.18",
"1742503230.187","0",,,,
"1742503230.189",,"0",,,
"1742503230.19",,,"0",,
"1742503230.191",,,,"2.17",
"1742503230.192","0",,,,
"1742503230.194",,"0",,,
"1742503230.195",,,"0",,
"1742503230.196",,,,"2.18",
"1742503230.198","0",,,,
"1742503230.199",,"0",,,
"1742503230.2",,,"0",,
"1742503230.201",,,,"2.18",
"1742503230.203","0",,,,
"1742503230.205",,"0","0",,
"1742503230.207",,,,"2.18",
"1742503230.208","0",,,,
"1742503230.21",,"0",,,
"1742503230.211",,,"0",,
"1742503230.212",,,,"2.19",
"1742503230.213","0",,,,
"1742503230.215",,"0",,,
"1742503230.216",,,"0",,
"1742503230.217",,,,"2.18",
"1742503230.218","0",,,,
"1742503230.22",,"0",,,
"1742503230.221",,,"0",,
"1742503230.222",,,,"2.18",
"1742503230.224","0",,,,
"1742503230.225",,"0",,,
"1742503230.226",,,"0",,
"1742503230.227",,,,"2.18",
"1742503230.229","0",,,,
"1742503230.23",,"0",,,
"1742503230.231",,,"0",,
"1742503230.233",,,,"2.19",
"1742503230.234","0",,,,
"1742503230.236",,"0",,,
"1742503230.237",,,"0",,
"1742503230.238",,,,"2.19",
"1742503230.239","0",,,,
"1742503230.241",,"0",,,
"1742503230.242",,,"0",,
"1742503230.243",,,,"2.19",
"1742503230.244","0",,,,
"1742503230.246",,"0",,,
"1742503230.247",,,"0",,
"1742503230.248",,,,"2.19",
"1742503230.25","0",,,,
"1742503230.251",,"0",,,
"1742503230.252",,,"0",,
"1742503230.253",,,,"2.18",
"1742503230.255","0",,,,
"1742503230.257",,"0","0",,
"1742503230.259",,,,"2.19",
"1742503230.26","0",,,,
"1742503230.262",,"0","0",,
"1742503230.264",,,,"2.19",
"1742503230.265","0",,,,
"1742503230.267",,"0",,,
"1742503230.268",,,"0",,
"1742503230.269",,,,"2.19",
"1742503230.27","0",,,,
"1742503230.272",,"0",,,
"1742503230.273",,,"0",,
"1742503230.274",,,,"2.19",
"1742503230.276","0",,,,
"1742503230.277",,"0",,,
"1742503230.278",,,"0",,
"1742503230.279",,,,"2.2",
"1742503230.281","0",,,,
"1742503230.283",,"0","0",,
"1742503230.284",,,,"2.19",
"1742503230.286","0",,,,
"1742503230.288",,"0","0",,
"1742503230.29",,,,"2.19",
"1742503230.291","0",,,,
"1742503230.293",,"0",,,
"1742503230.294",,,"0",,
"1742503230.295",,,,"2.19",
"1742503230.296","0",,,,
"1742503230.298",,"0",,,
"1742503230.299",,,"0",,
"1742503230.3",,,,"2.2",
"1742503230.302","0",,,,
"1742503230.303",,"0",,,
"1742503230.304",,,"0",,
"1742503230.305",,,,"2.2",
"1742503230.307","0",,,,
"1742503230.308",,"0",,,
"1742503230.309",,,"0",,
"1742503230.311",,,,"2.2",
"1742503230.312","0",,,,
"1742503230.314",,"0",,,
"1742503230.315",,,"0",,
"1742503230.316",,,,"2.2",
"1742503230.317","0",,,,
"1742503230.319",,"0","0",,
"1742503230.321",,,,"2.2",
"1742503230.322","0",,,,
"1742503230.324",,"0",,,
"1742503230.325",,,"0",,
"1742503230.326",,,,"2.19",
"1742503230.327","0",,,,
"1742503230.329",,"0",,,
"1742503230.33",,,"0",,
"1742503230.331",,,,"2.2",
"1742503230.333","0",,,,
"1742503230.334",,"0",,,
"1742503230.335",,,"0",,
"1742503230.336",,,,"2.2",
"1742503230.338","0",,,,
"1742503230.34",,"0","0",,
"1742503230.342",,,,"2.2",
"1742503230.343","0",,,,
"1742503230.345",,"0",,,
"1742503230.346",,,"0",,
"1742503230.347",,,,"2.2",
"1742503230.348","0",,,,
"1742503230.35",,"0",,,
"1742503230.351",,,"0",,
"1742503230.352",,,,"2.2",
"1742503230.353","0",,,,
"1742503230.355",,"0",,,
"1742503230.356",,,"0",,
"1742503230.357",,,,"2.2",
"1742503230.359","0",,,,
"1742503230.36",,"0",,,
"1742503230.361",,,"0",,
"1742503230.362",,,,"2.2",
"1742503230.364","0",,,,
"1742503230.365",,"0",,,
"1742503230.366",,,"0",,
"1742503230.368",,,,"2.2",
"1742503230.369","0",,,,
"1742503230.371",,"0",,,
"1742503230.372",,,"0",,
"1742503230.373",,,,"2.2",
"1742503230.374","0",,,,
"1742503230.376",,"0",,,
"1742503230.377",,,"0",,
"1742503230.378",,,,"2.2",
"1742503230.379","0",,,,
"1742503230.381",,"0",,,
"1742503230.382",,,"0",,
"1742503230.383",,,,"2.2",
"1742503230.384","0",,,,
"1742503230.386",,"0",,,
"1742503230.387",,,"0",,
"1742503230.388",,,,"2.21",
"1742503230.39","0",,,,
"1742503230.392",,"0","0",,
"1742503230.393",,,,"2.21",
"1742503230.395","0",,,,
"1742503230.397",,"0","0",,
"1742503230.399",,,,"2.2",
"1742503230.4","0",,,,
"1742503230.402",,"0",,,
"1742503230.403",,,"0",,
"1742503230.404",,,,"2.2",
"1742503230.405","0",,,,
"1742503230.407",,"0",,,
"1742503230.408",,,"0",,
"1742503230.409",,,,"2.21",
"1742503230.411","0",,,,
"1742503230.412",,"0",,,
"1742503230.413",,,"0",,
"1742503230.414",,,,"2.21",
"1742503230.416","0",,,,
"1742503230.417",,"0",,,
"1742503230.418",,,"0",,
"1742503230.42",,,,"2.21",
"1742503230.421","0",,,,
"1742503230.423",,"0","0",,
"1742503230.425",,,,"2.21",
"1742503230.426","0",,,,
"1742503230.428",,"0",,,
"1742503230.429",,,"0",,
"1742503230.43",,,,"2.21",
"1742503230.431","0",,,,
"1742503230.433",,"0",,,
"1742503230.434",,,"0",,
"1742503230.435",,,,"2.21",
"1742503230.437","0",,,,
"1742503230.438",,"0",,,
"1742503230.439",,,"0",,
"1742503230.44",,,,"2.21",
"1742503230.442","0",,,,
"1742503230.443",,"0",,,
"1742503230.444",,,"0",,
"1742503230.446",,,,"2.21",
"1742503230.447","0",,,,
"1742503230.449",,"0","0",,
"1742503230.451",,,,"2.22",
"1742503230.452","0",,,,
"1742503230.454",,"0",,,
"1742503230.455",,,"0",,
"1742503230.456",,,,"2.21",
"1742503230.457","0",,,,
"1742503230.459",,"0",,,
"1742503230.46",,,"0",,
"1742503230.461",,,,"2.22",
"1742503230.462","0",,,,
"1742503230.464",,"0",,,
"1742503230.465",,,"0",,
"1742503230.466",,,,"2.22",
"1742503230.468","0",,,,
"1742503230.469",,"0",,,
"1742503230.47",,,"0",,
"1742503230.472",,,,"2.22",
"1742503230.473","0",,,,
"1742503230.475",,"0","0",,
"1742503230.477",,,,"2.23",
"1742503230.478","0",,,,
"1742503230.48",,"0",,,
"1742503230.481",,,"0",,
"1742503230.482",,,,"2.25",
"1742503230.483","0",,,,
"1742503230.485",,"0",,,
"1742503230.486",,,"0",,
"1742503230.487",,,,"2.26",
"1742503230.488","0",,,,
"1742503230.49",,"0",,,
"1742503230.491",,,"0",,
"1742503230.492",,,,"2.27",
"1742503230.494","0",,,,
"1742503230.495",,"0",,,
"1742503230.496",,,"0",,
"1742503230.497",,,,"2.29",
"1742503230.499","0",,,,
"1742503230.501",,"0","0",,
"1742503230.503",,,,"2.31",
"1742503230.504","0",,,,
"1742503230.506",,"0","0",,
"1742503230.508",,,,"2.31",
"1742503230.509","0",,,,
"1742503230.511",,"0",,,
"1742503230.512",,,"0",,
"1742503230.513",,,,"2.31",
"1742503230.514","0",,,,
"1742503230.516",,"0",,,
"1742503230.517",,,"0",,
"1742503230.518",,,,"2.33",
"1742503230.52","0",,,,
"1742503230.521",,"0",,,
"1742503230.522",,,"0",,
"1742503230.523",,,,"2.32",
"1742503230.525","0",,,,
"1742503230.526",,"0",,,
"1742503230.527",,,"0",,
"1742503230.529",,,,"2.33",
"1742503230.53","0",,,,
"1742503230.532",,"0","0",,
"1742503230.534",,,,"2.32",
"1742503230.535","0",,,,
"1742503230.537",,"0",,,
"1742503230.538",,,"0",,
"1742503230.539",,,,"2.3",
"1742503230.54","0",,,,
"1742503230.542",,"0",,,
"1742503230.543",,,"0",,
"1742503230.544",,,,"2.29",
"1742503230.549","0","0","0",,
"1742503230.55",,,,"2.28",
"1742503230.551","0",,,,
"1742503230.553",,"0","0",,
"1742503230.555",,,,"2.26",
"1742503230.556","0",,,,
"1742503230.558",,"0",,,
"1742503230.559",,,"0",,
"1742503230.56",,,,"2.25",
"1742503230.561","0",,,,
"1742503230.563",,"0",,,
"1742503230.564",,,"0",,
"1742503230.565",,,,"2.25",
"1742503230.566","0",,,,
"1742503230.568",,"0",,,
"1742503230.569",,,"0",,
"1742503230.57",,,,"2.24",
"1742503230.572","0",,,,
"1742503230.573",,"0",,,
"1742503230.574",,,"0",,
"1742503230.576",,,,"2.23",
"1742503230.577","0",,,,
"1742503230.579",,"0",,,
"1742503230.58",,,"0",,
"1742503230.581",,,,"2.23",
"1742503230.582","0",,,,
"1742503230.584",,"0",,,
"1742503230.585",,,"0",,
"1742503230.586",,,,"2.22",
"1742503230.587","0",,,,
"1742503230.589",,"0",,,
"1742503230.59",,,"0",,
"1742503230.591",,,,"2.22",
"1742503230.593","0",,,,
"1742503230.594",,"0",,,
"1742503230.595",,,"0",,
"1742503230.596",,,,"2.22",
"1742503230.598","0",,,,
"1742503230.599",,"0",,,
"1742503230.6",,,"0",,
"1742503230.601",,,,"2.21",
"1742503230.603","0",,,,
"1742503230.604",,"0",,,
"1742503230.605",,,"0",,
"1742503230.607",,,,"2.22",
"1742503230.608","0",,,,
"1742503230.61",,"0","0",,
"1742503230.612",,,,"2.22",
"1742503230.613","0",,,,
"1742503230.615",,"0",,,
"1742503230.616",,,"0",,
"1742503230.617",,,,"2.22",
"1742503230.618","0",,,,
"1742503230.62",,"0",,,
"1742503230.621",,,"0",,
"1742503230.622",,,,"2.22",
"1742503230.623","0",,,,
"1742503230.625",,"0",,,
"1742503230.626",,,"0",,
"1742503230.627",,,,"2.22",
"1742503230.629","0",,,,
"1742503230.63",,"0",,,
"1742503230.631",,,"0",,
"1742503230.632",,,,"2.23",
"1742503230.634","0",,,,
"1742503230.636",,"0","0",,
"1742503230.638",,,,"2.21",
"1742503230.639","0",,,,
"1742503230.641",,"0",,,
"1742503230.642",,,"0",,
"1742503230.643",,,,"2.17",
"1742503230.644","0",,,,
"1742503230.646",,"0",,,
"1742503230.647",,,"0",,
"1742503230.648",,,,"2.14",
"1742503230.649","0",,,,
"1742503230.651",,"0",,,
"1742503230.652",,,"0",,
"1742503230.653",,,,"2.16",
"1742503230.654","0",,,,
"1742503230.656",,"0",,,
"1742503230.657",,,"0",,
"1742503230.658",,,,"2.3",
"1742503230.66","0",,,,
"1742503230.661",,"0",,,
"1742503230.662",,,"0",,
"1742503230.664",,,,"2.56",
"1742503230.665","0",,,,
"1742503230.667",,"0","0",,
"1742503230.669",,,,"2.85",
"1742503230.67","0",,,,
"1742503230.672",,"0",,,
"1742503230.673",,,"0",,
"1742503230.674",,,,"3.06",
"1742503230.675","5",,,,
"1742503230.678",,"1",,,
"1742503230.681",,,"0",,
"1742503230.682",,,"1",,
"1742503230.684",,,,"2.52",
"1742503230.685","0",,,,
"1742503230.687",,"0",,,
"1742503230.688",,,"0",,
"1742503230.689",,,,"2.32",
"1742503230.69","0",,,,
"1742503230.692",,"0",,,
"1742503230.693",,,"0",,
"1742503230.694",,,,"2.15",
"1742503230.695","0",,,,
"1742503230.697",,"0",,,
"1742503230.698",,,"0",,
"1742503230.699",,,,"2.06",
"1742503230.701","0",,,,
"1742503230.702",,"0",,,
"1742503230.703",,,"0",,
"1742503230.704",,,,"2.03",
"1742503230.706","0",,,,
"1742503230.707",,"0",,,
"1742503230.708",,,"0",,
"1742503230.709",,,,"2.05",
"1742503230.711","0",,,,
"1742503230.713",,"0","0",,
"1742503230.715",,,,"2.09",
"1742503230.716","0",,,,
"1742503230.718",,"0",,,
"1742503230.719",,,"0",,
"1742503230.72",,,,"2.15",
"1742503230.721","0",,,,
"1742503230.723",,"0",,,
"1742503230.724",,,"0",,
"1742503230.725",,,,"2.19",
"1742503230.726","0",,,,
"1742503230.728",,"0",,,
"1742503230.729",,,"0",,
"1742503230.73",,,,"2.22",
"1742503230.732","0",,,,
"1742503230.733",,"0",,,
"1742503230.734",,,"0",,
"1742503230.735",,,,"2.22",
"1742503230.737","0",,,,
"1742503230.739",,"0","0",,
"1742503230.741",,,,"2.22",
"1742503230.742","0",,,,
"1742503230.744",,"0",,,
"1742503230.745",,,"0",,
"1742503230.746",,,,"2.23",
"1742503230.747","0",,,,
"1742503230.749",,"0",,,
"1742503230.75",,,"0",,
"1742503230.751",,,,"2.24",
"1742503230.752","0",,,,
"1742503230.754",,"0",,,
"1742503230.755",,,"0",,
"1742503230.756",,,,"2.24",
"1742503230.758","0",,,,
"1742503230.759",,"0",,,
"1742503230.76",,,"0",,
"1742503230.761",,,,"2.25",
"1742503230.763","0",,,,
"1742503230.765",,"0","0",,
"1742503230.767",,,,"2.25",
"1742503230.768","0",,,,
"1742503230.77",,"0","0",,
"1742503230.772",,,,"2.27",
"1742503230.773","0",,,,
"1742503230.775",,"0",,,
"1742503230.776",,,"0",,
"1742503230.777",,,,"2.27",
"1742503230.778","0",,,,
"1742503230.78",,"0",,,
"1742503230.781",,,"0",,
"1742503230.782",,,,"2.28",
"1742503230.784","0",,,,
"1742503230.785",,"0",,,
"1742503230.786",,,"0",,
"1742503230.787",,,,"2.29",
"1742503230.789","0",,,,
"1742503230.79",,"0",,,
"1742503230.791",,,"0",,
"1742503230.793",,,,"2.3",
"1742503230.794","0",,,,
"1742503230.796",,"0","0",,
"1742503230.798",,,,"2.31",
"1742503230.799","0",,,,
"1742503230.801",,"0",,,
"1742503230.802",,,"0",,
"1742503230.803",,,,"2.32",
"1742503230.804","0",,,,
"1742503230.806",,"0",,,
"1742503230.807",,,"0",,
"1742503230.808",,,,"2.34",
"1742503230.81","0",,,,
"1742503230.811",,"0",,,
"1742503230.812",,,"0",,
"1742503230.813",,,,"2.35",
"1742503230.815","0",,,,
"1742503230.816",,"0",,,
"1742503230.817",,,"0",,
"1742503230.819",,,,"2.36",
"1742503230.82","0",,,,
"1742503230.822",,"0","0",,
"1742503230.824",,,,"2.38",
"1742503230.825","0",,,,
"1742503230.827",,"0",,,
"1742503230.828",,,"0",,
"1742503230.829",,,,"2.39",
"1742503230.83","0",,,,
"1742503230.832",,"0",,,
"1742503230.833",,,"0",,
"1742503230.834",,,,"2.41",
"1742503230.835","0",,,,
"1742503230.837",,"0",,,
"1742503230.838",,,"0",,
"1742503230.839",,,,"2.41",
"1742503230.841","0",,,,
"1742503230.843",,"0","0",,
"1742503230.844",,,,"2.43",
"1742503230.846","0",,,,
"1742503230.848",,"0","0",,
"1742503230.85",,,,"2.45",
"1742503230.851","0",,,,
"1742503230.853",,"0",,,
"1742503230.854",,,"0",,
"1742503230.855",,,,"2.47",
"1742503230.856","0",,,,
"1742503230.858",,"0",,,
"1742503230.859",,,"0",,
"1742503230.86",,,,"2.48",
"1742503230.861","0",,,,
"1742503230.863",,"0",,,
"1742503230.864",,,"0",,
"1742503230.865",,,,"2.5",
"1742503230.867","0",,,,
"1742503230.868",,"0",,,
"1742503230.869",,,"0",,
"1742503230.87",,,,"2.5",
"1742503230.872","0",,,,
"1742503230.874",,"0","0",,
"1742503230.876",,,,"2.51",
"1742503230.877","0",,,,
"1742503230.879",,"0",,,
"1742503230.88",,,"0",,
"1742503230.881",,,,"2.52",
"1742503230.882","0",,,,
"1742503230.884",,"0",,,
"1742503230.885",,,"0",,
"1742503230.886",,,,"2.52",
"1742503230.887","0",,,,
"1742503230.889",,"0",,,
"1742503230.89",,,"0",,
"1742503230.891",,,,"2.51",
"1742503230.893","0",,,,
"1742503230.894",,"0",,,
"1742503230.895",,,"0",,
"1742503230.896",,,,"2.5",
"1742503230.898","0",,,,
"1742503230.899",,"0",,,
"1742503230.9",,,"0",,
"1742503230.901",,,,"2.49",
"1742503230.903","0",,,,
"1742503230.905",,"0","0",,
"1742503230.907",,,,"2.47",
"1742503230.908","0",,,,
"1742503230.91",,"0",,,
"1742503230.911",,,"0",,
"1742503230.912",,,,"2.44",
"1742503230.913","0",,,,
"1742503230.915",,"0",,,
"1742503230.916",,,"0",,
"1742503230.917",,,,"2.42",
"1742503230.919","0",,,,
"1742503230.92",,"0",,,
"1742503230.921",,,"0",,
"1742503230.922",,,,"2.39",
"1742503230.924","0",,,,
"1742503230.926",,"0","0",,
"1742503230.927",,,,"2.37",
"1742503230.929","0",,,,
"1742503230.931",,"0","0",,
"1742503230.933",,,,"2.34",
"1742503230.934","0",,,,
"1742503230.936",,"0",,,
"1742503230.937",,,"0",,
"1742503230.938",,,,"2.31",
"1742503230.939","0",,,,
"1742503230.941",,"0",,,
"1742503230.942",,,"0",,
"1742503230.943",,,,"2.29",
"1742503230.944","0",,,,
"1742503230.946",,"0",,,
"1742503230.947",,,"0",,
"1742503230.948",,,,"2.27",
"1742503230.95","0",,,,
"1742503230.951",,"0",,,
"1742503230.952",,,"0",,
"1742503230.954",,,,"2.24",
"1742503230.955","0",,,,
"1742503230.957",,"0","0",,
"1742503230.959",,,,"2.23",
"1742503230.96","0",,,,
"1742503230.962",,"0","0",,
"1742503230.964",,,,"2.21",
"1742503230.965","0",,,,
"1742503230.967",,"0",,,
"1742503230.968",,,"0",,
"1742503230.969",,,,"2.2",
"1742503230.97","0",,,,
"1742503230.972",,"0",,,
"1742503230.973",,,"0",,
"1742503230.974",,,,"2.19",
"1742503230.976","0",,,,
"1742503230.977",,"0",,,
"1742503230.978",,,"0",,
"1742503230.98",,,,"2.19",
"1742503230.981","0",,,,
"1742503230.983",,"0","0",,
"1742503230.985",,,,"2.18",
"1742503230.986","0",,,,
"1742503230.988",,"0","0",,
"1742503230.99",,,,"2.17",
"1742503230.991","0",,,,
"1742503230.993",,"0",,,
"1742503230.994",,,"0",,
"1742503230.995",,,,"2.18",
"1742503230.996","0",,,,
"1742503230.998",,"0",,,
"1742503230.999",,,"0",,
"1742503231",,,,"2.18",
"1742503231.002","0",,,,
"1742503231.003",,"0",,,
"1742503231.004",,,"0",,
"1742503231.005",,,,"2.17",
"1742503231.007","0",,,,
"1742503231.008",,"0",,,
"1742503231.009",,,"0",,
"1742503231.011",,,,"2.18",
"1742503231.012","0",,,,
"1742503231.014",,"0","0",,
"1742503231.016",,,,"2.18",
"1742503231.017","0",,,,
"1742503231.019",,"0",,,
"1742503231.02",,,"0",,
"1742503231.021",,,,"2.18",
"1742503231.022","0",,,,
"1742503231.024",,"0",,,
"1742503231.025",,,"0",,
"1742503231.026",,,,"2.19",
"1742503231.028","0",,,,
"1742503231.029",,"0",,,
"1742503231.03",,,"0",,
"1742503231.031",,,,"2.2",
"1742503231.033","0",,,,
"1742503231.035",,"0","0",,
"1742503231.037",,,,"2.19",
"1742503231.038","0",,,,
"1742503231.04",,"0","0",,
"1742503231.042",,,,"2.2",
"1742503231.043","0",,,,
"1742503231.045",,"0",,,
"1742503231.046",,,"0",,
"1742503231.047",,,,"2.2",
"1742503231.048","0",,,,
"1742503231.05",,"0",,,
"1742503231.051",,,"0",,
"1742503231.052",,,,"2.21",
"1742503231.054","0",,,,
"1742503231.055",,"0",,,
"1742503231.056",,,"0",,
"1742503231.057",,,,"2.21",
"1742503231.059","0",,,,
"1742503231.06",,"0",,,
"1742503231.061",,,"0",,
"1742503231.063",,,,"2.22",
"1742503231.064","0",,,,
"1742503231.066",,"0","0",,
"1742503231.068",,,,"2.22",
"1742503231.069","0",,,,
"1742503231.071",,"0",,,
"1742503231.072",,,"0",,
"1742503231.073",,,,"2.22",
"1742503231.074","0",,,,
"1742503231.076",,"0",,,
"1742503231.077",,,"0",,
"1742503231.078",,,,"2.23",
"1742503231.079","0",,,,
"1742503231.081",,"0",,,
"1742503231.082",,,"0",,
"1742503231.083",,,,"2.23",
"1742503231.085","0",,,,
"1742503231.086",,"0",,,
"1742503231.087",,,"0",,
"1742503231.088",,,,"2.24",
"1742503231.09","0",,,,
"1742503231.092",,"0","0",,
"1742503231.094",,,,"2.25",
"1742503231.095","0",,,,
"1742503231.097",,"0",,,
"1742503231.098",,,"0",,
"1742503231.099",,,,"2.25",
"1742503231.1","0",,,,
"1742503231.102",,"0",,,
"1742503231.103",,,"0",,
"1742503231.104",,,,"2.25",
"1742503231.105","0",,,,
"1742503231.107",,"0",,,
"1742503231.108",,,"0",,
"1742503231.109",,,,"2.25",
"1742503231.111","0",,,,
"1742503231.112",,"0",,,
"1742503231.113",,,"0",,
"1742503231.114",,,,"2.26",
"1742503231.116","0",,,,
"1742503231.118",,"0","0",,
"1742503231.12",,,,"2.27",
"1742503231.121","0",,,,
"1742503231.123",,"0",,,
"1742503231.124",,,"0",,
"1742503231.125",,,,"2.26",
"1742503231.126","0",,,,
"1742503231.128",,"0",,,
"1742503231.129",,,"0",,
"1742503231.13",,,,"2.27",
"1742503231.131","0",,,,
"1742503231.133",,"0",,,
"1742503231.134",,,"0",,
"1742503231.135",,,,"2.27",
"1742503231.137","0",,,,
"1742503231.138",,"0",,,
"1742503231.139",,,"0",,
"1742503231.14",,,,"2.27",
"1742503231.142","0",,,,
"1742503231.143",,"0",,,
"1742503231.144",,,"0",,
"1742503231.146",,,,"2.27",
"1742503231.147","0",,,,
"1742503231.149",,"0","0",,
"1742503231.151",,,,"2.28",
"1742503231.152","0",,,,
"1742503231.154",,"0",,,
"1742503231.155",,,"0",,
"1742503231.156",,,,"2.28",
"1742503231.157","0",,,,
"1742503231.159",,"0",,,
"1742503231.16",,,"0",,
"1742503231.161",,,,"2.28",
"1742503231.163","0",,,,
"1742503231.164",,"0",,,
"1742503231.165",,,"0",,
"1742503231.166",,,,"2.27",
"1742503231.168","0",,,,
"1742503231.17",,"0","0",,
"1742503231.171",,,,"2.28",
"1742503231.173","0",,,,
"1742503231.175",,"0","0",,
"1742503231.177",,,,"2.27",
"1742503231.178","0",,,,
"1742503231.18",,"0",,,
"1742503231.181",,,"0",,
"1742503231.182",,,,"2.29",
"1742503231.183","0",,,,
"1742503231.185",,"0",,,
"1742503231.186",,,"0",,
"1742503231.187",,,,"2.28",
"1742503231.189","0",,,,
"1742503231.19",,"0",,,
"1742503231.191",,,"0",,
"1742503231.192",,,,"2.28",
"1742503231.194","0",,,,
"1742503231.195",,"0",,,
"1742503231.196",,,"0",,
"1742503231.197",,,,"2.28",
"1742503231.199","0",,,,
"1742503231.201",,"0",,,
"1742503231.202",,,"0",,
"1742503231.203",,,,"2.29",
"1742503231.204","0",,,,
"1742503231.206",,"0",,,
"1742503231.207",,,"0",,
"1742503231.208",,,,"2.28",
"1742503231.209","0",,,,
"1742503231.211",,"0",,,
"1742503231.212",,,"0",,
"1742503231.213",,,,"2.29",
"1742503231.214","0",,,,
"1742503231.216",,"0",,,
"1742503231.217",,,"0",,
"1742503231.218",,,,"2.29",
"1742503231.22","0",,,,
"1742503231.221",,"0",,,
"1742503231.222",,,"0",,
"1742503231.223",,,,"2.29",
"1742503231.225","0",,,,
"1742503231.227",,"0","0",,
"1742503231.229",,,,"2.3",
"1742503231.23","0",,,,
"1742503231.232",,"0","0",,
"1742503231.234",,,,"2.3",
"1742503231.235","0",,,,
"1742503231.237",,"0",,,
"1742503231.238",,,"0",,
"1742503231.239",,,,"2.29",
"1742503231.24","0",,,,
"1742503231.242",,"0",,,
"1742503231.243",,,"0",,
"1742503231.244",,,,"2.3",
"1742503231.246","0",,,,
"1742503231.247",,"0",,,
"1742503231.248",,,"0",,
"1742503231.249",,,,"2.3",
"1742503231.251","0",,,,
"1742503231.253",,"0","0",,
"1742503231.255",,,,"2.3",
"1742503231.256","0",,,,
"1742503231.258",,"0","0",,
"1742503231.26",,,,"2.29",
"1742503231.261","0",,,,
"1742503231.263",,"0",,,
"1742503231.264",,,"0",,
"1742503231.265",,,,"2.3",
"1742503231.266","0",,,,
"1742503231.268",,"0",,,
"1742503231.269",,,"0",,
"1742503231.27",,,,"2.29",
"1742503231.272","0",,,,
"1742503231.273",,"0",,,
"1742503231.274",,,"0",,
"1742503231.275",,,,"2.29",
"1742503231.277","0",,,,
"1742503231.279",,"0","0",,
"1742503231.281",,,,"2.3",
"1742503231.282","0",,,,
"1742503231.284",,"0","0",,
"1742503231.286",,,,"2.3",
"1742503231.287","0",,,,
"1742503231.289",,"0",,,
"1742503231.29",,,"0",,
"1742503231.291",,,,"2.3",
"1742503231.292","0",,,,
"1742503231.294",,"0",,,
"1742503231.295",,,"0",,
"1742503231.296",,,,"2.3",
"1742503231.297","0",,,,
"1742503231.299",,"0",,,
"1742503231.3",,,"0",,
"1742503231.301",,,,"2.3",
"1742503231.303","0",,,,
"1742503231.304",,"0",,,
"1742503231.305",,,"0",,
"1742503231.307",,,,"2.3",
"1742503231.308","0",,,,
"1742503231.31",,"0","0",,
"1742503231.312",,,,"2.31",
"1742503231.313","0",,,,
"1742503231.315",,"0",,,
"1742503231.316",,,"0",,
"1742503231.317",,,,"2.31",
"1742503231.318","0",,,,
"1742503231.32",,"0",,,
